Provider,TotalReimbursement,AvgReimbursement,StdReimbursement,MaxReimbursement,MinReimbursement,TotalDeductible,AvgDeductible,TotalClaims,UniquePatients,AvgAge,StdAge,MinAge,MaxAge,MaleRatio,DeceasedRatio,AvgClaimDuration,StdClaimDuration,MaxClaimDuration,AvgAdmissionDuration,MaxAdmissionDuration,ChronicCond_Alzheimer_Prevalence,ChronicCond_Heartfailure_Prevalence,ChronicCond_KidneyDisease_Prevalence,ChronicCond_Cancer_Prevalence,ChronicCond_ObstrPulmonary_Prevalence,ChronicCond_Depression_Prevalence,ChronicCond_Diabetes_Prevalence,ChronicCond_IschemicHeart_Prevalence,ChronicCond_Osteoporasis_Prevalence,ChronicCond_rheumatoidarthritis_Prevalence,ChronicCond_stroke_Prevalence,RenalDiseaseIndicator_Prevalence,InpatientRatio,ClaimsPerPatient,ReimbursementPerPatient,ReimbursementPerClaim,OutpatientRatio,PotentialFraud,PotentialFraud_Binary
PRV51068,143260,548.8888888888889,1833.7386964443992,19000,0,10052,38.513409961685824,261,214,77.6896551724138,14.049070879348012,37,107,0.4061302681992337,0.011494252873563218,2.375478927203065,4.103095953589427,21,4.0,7.0,0.3793103448275862,0.5747126436781609,0.38697318007662834,0.14942528735632185,0.27586206896551724,0.40229885057471265,0.7126436781609196,0.6973180076628352,0.2988505747126437,0.29118773946360155,0.11877394636015326,0.13026819923371646,0.034482758620689655,1.219626168224299,669.4392523364486,548.8888888888889,0.9655172413793104,No,0
PRV51070,125410,1266.7676767676767,3525.2155320655197,22000,0,10980,110.9090909090909,99,69,76.93939393939394,14.247676632520156,35,106,0.494949494949495,0.0,2.909090909090909,5.328190160796664,21,5.1,16.0,0.29292929292929293,0.5454545454545454,0.36363636363636365,0.1717171717171717,0.23232323232323232,0.3838383838383838,0.7070707070707071,0.7474747474747475,0.24242424242424243,0.16161616161616163,0.12121212121212122,0.18181818181818182,0.10101010101010101,1.434782608695652,1817.536231884058,1266.7676767676767,0.898989898989899,No,0
PRV51071,8550,356.25,728.391990142909,3200,0,50,2.0833333333333335,24,24,75.41666666666667,13.76484705664228,46,98,0.2916666666666667,0.0,3.0833333333333335,5.702148082400456,21,0.0,0.0,0.5,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.375,0.5833333333333334,0.75,0.875,0.4166666666666667,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.0,1.0,356.25,356.25,1.0,No,0
PRV51072,119170,562.122641509434,1647.668962074742,14000,0,13246,62.4811320754717,212,160,79.28301886792453,11.55432642301963,37,107,0.42452830188679247,0.018867924528301886,2.5377358490566038,4.643038979275207,21,5.25,14.0,0.3584905660377358,0.5566037735849056,0.44339622641509435,0.1179245283018868,0.35377358490566035,0.3490566037735849,0.7405660377358491,0.7547169811320755,0.3443396226415094,0.330188679245283,0.08490566037735849,0.1650943396226415,0.05660377358490566,1.325,744.8125,562.122641509434,0.9433962264150944,No,0
PRV51074,41170,1055.6410256410256,2662.095331117354,15000,0,5420,138.97435897435898,39,39,79.8974358974359,15.062667115115525,45,102,0.38461538461538464,0.0,2.8974358974358974,5.046076494585053,21,3.6,5.0,0.38461538461538464,0.5897435897435898,0.46153846153846156,0.15384615384615385,0.3333333333333333,0.46153846153846156,0.717948717948718,0.8717948717948718,0.358974358974359,0.2564102564102564,0.02564102564102564,0.1282051282051282,0.1282051282051282,1.0,1055.6410256410256,1055.6410256410256,0.8717948717948718,No,0
PRV51075,8550,502.94117647058823,765.4881180159032,3000,10,70,4.117647058823529,17,13,83.58823529411765,15.198926045651268,51,107,0.23529411764705882,0.0,2.176470588235294,4.85071250072666,21,0.0,0.0,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.8235294117647058,0.9411764705882353,0.17647058823529413,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.0,1.3076923076923077,657.6923076923077,502.94117647058823,1.0,No,0
PRV51076,10230,352.7586206896552,853.5467873682151,3300,0,50,1.7241379310344827,29,27,82.72413793103448,13.713644278924074,40,101,0.4827586206896552,0.034482758620689655,2.1724137931034484,4.456688116249245,21,0.0,0.0,0.4482758620689655,0.5862068965517241,0.41379310344827586,0.27586206896551724,0.1724137931034483,0.3793103448275862,0.7586206896551724,0.896551724137931,0.3103448275862069,0.3793103448275862,0.13793103448275862,0.20689655172413793,0.0,1.0740740740740742,378.8888888888889,352.7586206896552,1.0,No,0
PRV51077,204350,6192.424242424242,11146.270685273796,56000,10,17288,523.8787878787879,33,30,77.36363636363636,15.357852596103285,45,106,0.3939393939393939,0.0,5.181818181818182,6.007570980929739,21,6.9375,20.0,0.48484848484848486,0.7272727272727273,0.6060606060606061,0.15151515151515152,0.36363636363636365,0.6363636363636364,0.8484848484848485,0.8787878787878788,0.48484848484848486,0.3939393939393939,0.12121212121212122,0.30303030303030304,0.48484848484848486,1.1,6811.666666666667,6192.424242424242,0.5151515151515151,Yes,1
PRV51078,78270,3403.0434782608695,5039.106553910135,16000,10,9712,422.2608695652174,23,23,77.6086956521739,10.312124948264376,59,93,0.2608695652173913,0.0,3.652173913043478,5.041723151068076,22,7.666666666666667,22.0,0.30434782608695654,0.6086956521739131,0.30434782608695654,0.13043478260869565,0.34782608695652173,0.43478260869565216,0.6956521739130435,0.6956521739130435,0.30434782608695654,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.391304347826087,1.0,3403.0434782608695,3403.0434782608695,0.6086956521739131,No,0
PRV51081,124080,620.4,3552.83973617651,48000,0,7168,35.84,200,131,79.27,15.076258416437284,36,105,0.48,0.005,2.62,4.630638624461185,21,7.0,11.0,0.48,0.64,0.52,0.085,0.27,0.435,0.67,0.82,0.285,0.275,0.135,0.255,0.03,1.5267175572519085,947.175572519084,620.4,0.97,No,0
PRV51082,5470,160.88235294117646,237.41496272903532,1000,0,70,2.0588235294117645,34,31,79.67647058823529,8.45566185870779,63,96,0.2647058823529412,0.0,2.176470588235294,4.776651472212257,21,0.0,0.0,0.4117647058823529,0.4411764705882353,0.38235294117647056,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.8529411764705882,0.6470588235294118,0.23529411764705882,0.20588235294117646,0.08823529411764706,0.20588235294117646,0.0,1.096774193548387,176.4516129032258,160.88235294117646,1.0,No,0
PRV51083,18100,201.11111111111111,512.3210993741329,3300,0,140,1.5555555555555556,90,81,81.8,12.678567246172978,45,107,0.36666666666666664,0.0,2.3777777777777778,4.831027475280633,21,0.0,0.0,0.4111111111111111,0.6111111111111112,0.4777777777777778,0.14444444444444443,0.3111111111111111,0.5222222222222223,0.7222222222222222,0.8111111111111111,0.3333333333333333,0.25555555555555554,0.1111111111111111,0.14444444444444443,0.0,1.1111111111111112,223.45679012345678,201.11111111111111,1.0,No,0
PRV51084,215580,1959.8181818181818,5957.252765923029,45000,0,21890,199.0,110,85,79.42727272727272,12.905058456982998,35,107,0.6,0.0,2.672727272727273,4.631581042415258,29,6.65,29.0,0.4636363636363636,0.5909090909090909,0.38181818181818183,0.08181818181818182,0.2636363636363636,0.34545454545454546,0.7909090909090909,0.7454545454545455,0.2545454545454545,0.39090909090909093,0.12727272727272726,0.09090909090909091,0.18181818181818182,1.2941176470588236,2536.235294117647,1959.8181818181818,0.8181818181818181,Yes,1
PRV51086,446170,3209.856115107914,8080.497185307093,57000,0,33168,238.61870503597123,139,115,81.6978417266187,14.546604104060687,36,107,0.2949640287769784,0.014388489208633094,3.7985611510791366,5.564092769670031,21,5.838709677419355,12.0,0.33093525179856115,0.5683453237410072,0.4748201438848921,0.1510791366906475,0.3381294964028777,0.45323741007194246,0.7194244604316546,0.7841726618705036,0.2446043165467626,0.2805755395683453,0.07194244604316546,0.22302158273381295,0.22302158273381295,1.208695652173913,3879.7391304347825,3209.856115107914,0.7769784172661871,No,0
PRV51089,230900,1012.719298245614,3851.611890980826,41000,0,19764,86.6842105263158,228,197,78.03947368421052,14.030590358251729,35,105,0.40789473684210525,0.008771929824561403,2.692982456140351,4.748525749392372,21,6.166666666666667,15.0,0.33771929824561403,0.5657894736842105,0.4517543859649123,0.14473684210526316,0.2982456140350877,0.4473684210526316,0.6666666666666666,0.7412280701754386,0.34649122807017546,0.2850877192982456,0.10526315789473684,0.2324561403508772,0.07894736842105263,1.1573604060913705,1172.0812182741117,1012.719298245614,0.9210526315789473,No,0
PRV51090,5830,832.8571428571429,1303.798479900355,3300,20,60,8.571428571428571,7,7,78.71428571428571,12.324964985944662,58,97,0.5714285714285714,0.0,6.714285714285714,9.759000729485331,21,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0,1.0,832.8571428571429,832.8571428571429,1.0,No,0
PRV51091,9270,210.6818181818182,451.69138325658287,2100,10,80,1.8181818181818181,44,44,76.04545454545455,14.076129465119879,34,104,0.5,0.022727272727272728,1.9318181818181819,4.211820173686869,21,0.0,0.0,0.2727272727272727,0.6590909090909091,0.3181818181818182,0.11363636363636363,0.3409090909090909,0.5454545454545454,0.6590909090909091,0.8181818181818182,0.2727272727272727,0.36363636363636365,0.13636363636363635,0.11363636363636363,0.0,1.0,210.6818181818182,210.6818181818182,1.0,No,0
PRV51093,13710,1523.3333333333333,3616.559138186461,11000,0,2136,237.33333333333334,9,9,82.55555555555556,14.604032928536482,54,106,0.3333333333333333,0.0,2.4444444444444446,3.6094013046179527,12,7.0,12.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0,1523.3333333333333,1523.3333333333333,0.7777777777777778,No,0
PRV51096,3200,640.0,826.4381404557754,2100,100,100,20.0,5,5,92.2,12.517987058628874,75,105,0.6,0.0,5.0,8.94427190999916,21,0.0,0.0,0.6,0.8,0.6,0.0,0.2,0.6,0.8,0.6,0.4,0.2,0.0,0.4,0.0,1.0,640.0,640.0,1.0,No,0
PRV51097,44420,355.36,751.1727862740433,3500,0,230,1.84,125,71,77.816,11.805127371530748,36,101,0.344,0.0,2.744,5.108348637911436,21,0.0,0.0,0.376,0.408,0.336,0.144,0.272,0.328,0.72,0.76,0.312,0.192,0.072,0.224,0.0,1.7605633802816902,625.6338028169014,355.36,1.0,No,0
PRV51098,300,75.0,85.04900548115383,200,10,0,0.0,4,4,88.75,8.845903006477068,76,96,0.5,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.5,0.25,0.5,0.5,1.0,1.0,0.25,0.75,0.25,0.5,0.0,1.0,75.0,75.0,1.0,No,0
PRV51100,78000,15600.0,11436.782764396638,33000,3000,5340,1068.0,5,5,77.6,3.7815340802378072,74,82,0.2,0.2,7.0,2.449489742783178,10,7.0,10.0,0.2,0.8,0.4,0.0,0.2,0.2,0.6,0.8,0.0,0.4,0.0,0.2,1.0,1.0,15600.0,15600.0,0.0,No,0
PRV51101,16600,5533.333333333333,6576.726642740547,13000,600,3204,1068.0,3,3,64.0,10.535653752852738,53,74,1.0,0.0,4.333333333333333,2.516611478423583,7,4.333333333333333,7.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,5533.333333333333,5533.333333333333,0.0,No,0
PRV51102,148000,12333.333333333334,12017.663767315278,47000,3000,12816,1068.0,12,11,86.83333333333333,11.360484411353507,74,107,0.75,0.0,5.0,3.0451153135353137,11,5.0,11.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.25,0.3333333333333333,0.75,0.9166666666666666,0.08333333333333333,0.5,0.16666666666666666,0.25,1.0,1.0909090909090908,13454.545454545454,12333.333333333334,0.0,No,0
PRV51103,440,73.33333333333333,71.46094504459528,200,10,60,10.0,6,4,83.66666666666667,7.941452428030198,70,89,0.5,0.0,1.0,0.0,1,0.0,0.0,0.5,0.6666666666666666,1.0,0.0,0.5,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.5,110.0,73.33333333333333,1.0,Yes,1
PRV51104,1900,158.33333333333334,202.83595401807898,700,10,110,9.166666666666666,12,9,85.91666666666667,9.995074544570196,59,95,0.16666666666666666,0.0,2.1666666666666665,4.041451884327381,15,0.0,0.0,0.5833333333333334,0.8333333333333334,0.25,0.0,0.5,0.4166666666666667,0.75,0.9166666666666666,0.4166666666666667,0.3333333333333333,0.0,0.16666666666666666,0.0,1.3333333333333333,211.11111111111111,158.33333333333334,1.0,No,0
PRV51105,6540,545.0,767.4455858708989,1800,10,0,0.0,12,12,83.08333333333333,12.153999217117672,56,100,0.5,0.0,4.333333333333333,7.784989441615229,21,0.0,0.0,0.5,0.8333333333333334,0.5833333333333334,0.25,0.3333333333333333,0.4166666666666667,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.25,0.0,0.16666666666666666,0.0,1.0,545.0,545.0,1.0,No,0
PRV51108,156000,8210.526315789473,5633.027086038801,22000,0,20292,1068.0,19,19,78.89473684210526,15.390815215005869,52,96,0.3157894736842105,0.0,6.2631578947368425,3.997806416067551,17,6.2631578947368425,17.0,0.5789473684210527,0.6842105263157895,0.6842105263157895,0.21052631578947367,0.5789473684210527,0.47368421052631576,0.8421052631578947,0.8947368421052632,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.21052631578947367,1.0,1.0,8210.526315789473,8210.526315789473,0.0,No,0
PRV51109,18000,6000.0,2645.7513110645905,8000,3000,3204,1068.0,3,3,63.0,16.46207763315433,53,82,1.0,0.0,7.333333333333333,3.0550504633038935,10,7.333333333333333,10.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,6000.0,6000.0,0.0,No,0
PRV51110,27000,5400.0,2509.980079602227,9000,3000,5340,1068.0,5,5,74.6,10.089598604503552,58,84,0.6,0.0,11.2,11.122050170719426,29,11.2,29.0,0.6,0.8,0.8,0.0,0.2,0.8,1.0,1.0,0.2,0.2,0.0,0.4,1.0,1.0,5400.0,5400.0,0.0,No,0
PRV51111,54860,415.6060606060606,886.0584799473751,7010,0,200,1.5151515151515151,132,85,79.70454545454545,14.794128521920747,35,104,0.4015151515151515,0.0,3.462121212121212,6.367145276932346,21,0.0,0.0,0.3712121212121212,0.5454545454545454,0.5227272727272727,0.20454545454545456,0.2878787878787879,0.4090909090909091,0.7651515151515151,0.6893939393939394,0.2878787878787879,0.2727272727272727,0.13636363636363635,0.26515151515151514,0.0,1.5529411764705883,645.4117647058823,415.6060606060606,1.0,No,0
PRV51112,105250,346.2171052631579,655.4920296194023,4100,0,810,2.664473684210526,304,195,78.28289473684211,13.759565655876933,33,107,0.39144736842105265,0.03289473684210526,2.8453947368421053,5.459642982268492,21,0.0,0.0,0.375,0.5625,0.4309210526315789,0.13815789473684212,0.28618421052631576,0.39144736842105265,0.7335526315789473,0.7269736842105263,0.3190789473684211,0.3256578947368421,0.07236842105263158,0.19078947368421054,0.0,1.558974358974359,539.7435897435897,346.2171052631579,1.0,No,0
PRV51113,46390,351.43939393939394,712.566731923337,3300,0,550,4.166666666666667,132,78,78.32575757575758,11.381313338750838,49,102,0.4318181818181818,0.045454545454545456,2.5454545454545454,4.978370984007386,21,0.0,0.0,0.36363636363636365,0.5227272727272727,0.4090909090909091,0.11363636363636363,0.3560606060606061,0.2727272727272727,0.7272727272727273,0.803030303030303,0.30303030303030304,0.3484848484848485,0.03787878787878788,0.23484848484848486,0.0,1.6923076923076923,594.7435897435897,351.43939393939394,1.0,No,0
PRV51114,76720,292.82442748091603,708.7145287296077,8200,0,560,2.1374045801526718,262,160,77.32442748091603,12.746785886538213,34,107,0.4389312977099237,0.022900763358778626,2.198473282442748,4.302578479034281,21,0.0,0.0,0.3435114503816794,0.6335877862595419,0.38549618320610685,0.13358778625954199,0.32061068702290074,0.4083969465648855,0.7709923664122137,0.767175572519084,0.2900763358778626,0.36259541984732824,0.06870229007633588,0.21374045801526717,0.0,1.6375,479.5,292.82442748091603,1.0,No,0
PRV51115,980,140.0,203.9607805437114,600,40,20,2.857142857142857,7,6,79.57142857142857,8.58015428876705,63,92,0.14285714285714285,0.0,1.0,0.0,1,0.0,0.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,1.1666666666666667,163.33333333333334,140.0,1.0,No,0
PRV51117,1950,162.5,390.8527972151524,1400,10,0,0.0,12,10,75.41666666666667,9.019759453891254,63,86,0.5,0.0,2.75,5.754444922287149,21,0.0,0.0,0.25,1.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.0,0.25,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.0,1.2,195.0,162.5,1.0,No,0
PRV51118,136000,8500.0,5738.757124441959,22000,2000,17088,1068.0,16,16,74.1875,14.851346740279148,34,96,0.375,0.0,5.25,2.695675549220764,14,5.25,14.0,0.25,0.75,0.5,0.125,0.4375,0.5,0.8125,0.8125,0.5,0.25,0.125,0.0625,1.0,1.0,8500.0,8500.0,0.0,No,0
PRV51119,1080580,11374.526315789473,16356.874653901614,118000,0,101257,1065.8631578947368,95,81,81.86315789473684,11.09879284821417,47,107,0.35789473684210527,0.010526315789473684,7.042105263157895,5.957144449214053,36,6.9787234042553195,36.0,0.49473684210526314,0.7157894736842105,0.5473684210526316,0.22105263157894736,0.4631578947368421,0.5263157894736842,0.7894736842105263,0.8631578947368421,0.3263157894736842,0.28421052631578947,0.12631578947368421,0.23157894736842105,0.9894736842105263,1.1728395061728396,13340.493827160493,11374.526315789473,0.010526315789473717,Yes,1
PRV51120,52000,7428.571428571428,4649.628761422531,15000,3000,7476,1068.0,7,7,67.85714285714286,15.02695989911212,45,87,0.42857142857142855,0.0,5.142857142857143,1.864454471471609,7,5.142857142857143,7.0,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.0,1.0,7428.571428571428,7428.571428571428,0.0,No,0
PRV51121,81080,11582.857142857143,15810.69439154578,45000,80,6408,915.4285714285714,7,7,73.42857142857143,14.987296207757009,47,92,0.42857142857142855,0.14285714285714285,6.571428571428571,3.779644730092272,11,7.5,11.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.8571428571428571,1.0,11582.857142857143,11582.857142857143,0.1428571428571429,No,0
PRV51122,1120,160.0,200.91457554559517,500,10,0,0.0,7,7,73.71428571428571,22.93261349922337,35,105,0.42857142857142855,0.0,1.0,0.0,1,0.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,160.0,160.0,1.0,No,0
PRV51123,26910,868.0645161290323,1317.6934882711753,5000,20,2176,70.19354838709677,31,28,76.0,13.805795884337853,45,99,0.5161290322580645,0.0,3.4838709677419355,5.999283111294413,21,3.5,5.0,0.45161290322580644,0.6129032258064516,0.3870967741935484,0.03225806451612903,0.3870967741935484,0.45161290322580644,0.7419354838709677,0.7419354838709677,0.12903225806451613,0.3225806451612903,0.03225806451612903,0.22580645161290322,0.06451612903225806,1.1071428571428572,961.0714285714286,868.0645161290323,0.935483870967742,No,0
